Test Trajectory,Test Trajectory Timestep,Learner Trajectory,Learner Trajectory Timestep,Test Actions,Learner Actions,Test Rewards,Learner Rewards,Test Return,Learner Return
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,201,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,201,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0.6659290790557861_0.662316083908081_1.0928733348846436_1.1020658016204834_1.0932762622833252_1.061598300933838_0.6564455628395081_1.101817011833191_1.3566627502441406_1.1002249717712402_1.0910612344741821_1.0951592922210693_1.092110276222229_1.0620206594467163_0.6444005966186523_1.0131521224975586_1.0136178731918335_0.6459065675735474_1.2462798357009888_0.6439204812049866_1.0079944133758545_0.6552134156227112,0.6659290790557861_0.662316083908081_1.0928733348846436_1.1020658016204834_1.0932762622833252_1.061598300933838_0.6564455628395081_1.101817011833191_1.3566627502441406_1.1002249717712402_1.0910612344741821_1.0951592922210693_1.092110276222229_1.0620206594467163_0.6444005966186523_1.0131521224975586_1.0136178731918335_0.6459065675735474_1.2462798357009888_0.6439204812049866_1.0079944133758545_0.6552134156227112,21.104045927524567,21.104045927524567
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,201,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,201,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0.6659290790557861_0.662316083908081_1.0928733348846436_1.1020658016204834_1.0932762622833252_1.061598300933838_0.6564455628395081_1.101817011833191_1.3566627502441406_1.1002249717712402_1.0910612344741821_1.0951592922210693_1.092110276222229_1.0620206594467163_0.6444005966186523_1.0131521224975586_1.0136178731918335_0.6459065675735474_1.2462798357009888_0.6439204812049866_1.0079944133758545_0.6552134156227112,0.6659290790557861_0.662316083908081_1.0928733348846436_1.1020658016204834_1.0932762622833252_1.061598300933838_0.6564455628395081_1.101817011833191_1.3566627502441406_1.1002249717712402_1.0910612344741821_1.0951592922210693_1.092110276222229_1.0620206594467163_0.6444005966186523_1.0131521224975586_1.0136178731918335_0.6459065675735474_1.2462798357009888_0.6439204812049866_1.0079944133758545_0.6552134156227112,21.104045927524567,21.104045927524567
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,201,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,201,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0.6659290790557861_0.662316083908081_1.0928733348846436_1.1020658016204834_1.0932762622833252_1.061598300933838_0.6564455628395081_1.101817011833191_1.3566627502441406_1.1002249717712402_1.0910612344741821_1.0951592922210693_1.092110276222229_1.0620206594467163_0.6444005966186523_1.0131521224975586_1.0136178731918335_0.6459065675735474_1.2462798357009888_0.6439204812049866_1.0079944133758545_0.6552134156227112,0.6659290790557861_0.662316083908081_1.0928733348846436_1.1020658016204834_1.0932762622833252_1.061598300933838_0.6564455628395081_1.101817011833191_1.3566627502441406_1.1002249717712402_1.0910612344741821_1.0951592922210693_1.092110276222229_1.0620206594467163_0.6444005966186523_1.0131521224975586_1.0136178731918335_0.6459065675735474_1.2462798357009888_0.6439204812049866_1.0079944133758545_0.6552134156227112,21.104045927524567,21.104045927524567
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,201,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,201,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0.6659290790557861_0.662316083908081_1.0928733348846436_1.1020658016204834_1.0932762622833252_1.061598300933838_0.6564455628395081_1.101817011833191_1.3566627502441406_1.1002249717712402_1.0910612344741821_1.0951592922210693_1.092110276222229_1.0620206594467163_0.6444005966186523_1.0131521224975586_1.0136178731918335_0.6459065675735474_1.2462798357009888_0.6439204812049866_1.0079944133758545_0.6552134156227112,0.6659290790557861_0.662316083908081_1.0928733348846436_1.1020658016204834_1.0932762622833252_1.061598300933838_0.6564455628395081_1.101817011833191_1.3566627502441406_1.1002249717712402_1.0910612344741821_1.0951592922210693_1.092110276222229_1.0620206594467163_0.6444005966186523_1.0131521224975586_1.0136178731918335_0.6459065675735474_1.2462798357009888_0.6439204812049866_1.0079944133758545_0.6552134156227112,21.104045927524567,21.104045927524567
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,201,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,201,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0.6659290790557861_0.662316083908081_1.0928733348846436_1.1020658016204834_1.0932762622833252_1.061598300933838_0.6564455628395081_1.101817011833191_1.3566627502441406_1.1002249717712402_1.0910612344741821_1.0951592922210693_1.092110276222229_1.0620206594467163_0.6444005966186523_1.0131521224975586_1.0136178731918335_0.6459065675735474_1.2462798357009888_0.6439204812049866_1.0079944133758545_0.6552134156227112,0.6659290790557861_0.662316083908081_1.0928733348846436_1.1020658016204834_1.0932762622833252_1.061598300933838_0.6564455628395081_1.101817011833191_1.3566627502441406_1.1002249717712402_1.0910612344741821_1.0951592922210693_1.092110276222229_1.0620206594467163_0.6444005966186523_1.0131521224975586_1.0136178731918335_0.6459065675735474_1.2462798357009888_0.6439204812049866_1.0079944133758545_0.6552134156227112,21.104045927524567,21.104045927524567
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,203,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,203,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0.6697996854782104_0.6598770618438721_1.0966331958770752_1.097253441810608_1.0943303108215332_1.0629000663757324_0.6563804149627686_1.0987472534179688_1.3600349426269531_1.1017452478408813_1.092221736907959_1.0920346975326538_1.0951611995697021_1.0625584125518799_0.6432714462280273_1.013026475906372_1.0126423835754395_0.6469718813896179_1.2465033531188965_0.643692135810852_1.0081989765167236_0.6555182337760925,0.6697996854782104_0.6598770618438721_1.0966331958770752_1.097253441810608_1.0943303108215332_1.0629000663757324_0.6563804149627686_1.0987472534179688_1.3600349426269531_1.1017452478408813_1.092221736907959_1.0920346975326538_1.0951611995697021_1.0625584125518799_0.6432714462280273_1.013026475906372_1.0126423835754395_0.6469718813896179_1.2465033531188965_0.643692135810852_1.0081989765167236_0.6555182337760925,21.10950255393982,21.10950255393982
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,203,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,203,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0.6697996854782104_0.6598770618438721_1.0966331958770752_1.097253441810608_1.0943303108215332_1.0629000663757324_0.6563804149627686_1.0987472534179688_1.3600349426269531_1.1017452478408813_1.092221736907959_1.0920346975326538_1.0951611995697021_1.0625584125518799_0.6432714462280273_1.013026475906372_1.0126423835754395_0.6469718813896179_1.2465033531188965_0.643692135810852_1.0081989765167236_0.6555182337760925,0.6697996854782104_0.6598770618438721_1.0966331958770752_1.097253441810608_1.0943303108215332_1.0629000663757324_0.6563804149627686_1.0987472534179688_1.3600349426269531_1.1017452478408813_1.092221736907959_1.0920346975326538_1.0951611995697021_1.0625584125518799_0.6432714462280273_1.013026475906372_1.0126423835754395_0.6469718813896179_1.2465033531188965_0.643692135810852_1.0081989765167236_0.6555182337760925,21.10950255393982,21.10950255393982
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,203,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,203,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0.6697996854782104_0.6598770618438721_1.0966331958770752_1.097253441810608_1.0943303108215332_1.0629000663757324_0.6563804149627686_1.0987472534179688_1.3600349426269531_1.1017452478408813_1.092221736907959_1.0920346975326538_1.0951611995697021_1.0625584125518799_0.6432714462280273_1.013026475906372_1.0126423835754395_0.6469718813896179_1.2465033531188965_0.643692135810852_1.0081989765167236_0.6555182337760925,0.6697996854782104_0.6598770618438721_1.0966331958770752_1.097253441810608_1.0943303108215332_1.0629000663757324_0.6563804149627686_1.0987472534179688_1.3600349426269531_1.1017452478408813_1.092221736907959_1.0920346975326538_1.0951611995697021_1.0625584125518799_0.6432714462280273_1.013026475906372_1.0126423835754395_0.6469718813896179_1.2465033531188965_0.643692135810852_1.0081989765167236_0.6555182337760925,21.10950255393982,21.10950255393982
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,203,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,203,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0.6697996854782104_0.6598770618438721_1.0966331958770752_1.097253441810608_1.0943303108215332_1.0629000663757324_0.6563804149627686_1.0987472534179688_1.3600349426269531_1.1017452478408813_1.092221736907959_1.0920346975326538_1.0951611995697021_1.0625584125518799_0.6432714462280273_1.013026475906372_1.0126423835754395_0.6469718813896179_1.2465033531188965_0.643692135810852_1.0081989765167236_0.6555182337760925,0.6697996854782104_0.6598770618438721_1.0966331958770752_1.097253441810608_1.0943303108215332_1.0629000663757324_0.6563804149627686_1.0987472534179688_1.3600349426269531_1.1017452478408813_1.092221736907959_1.0920346975326538_1.0951611995697021_1.0625584125518799_0.6432714462280273_1.013026475906372_1.0126423835754395_0.6469718813896179_1.2465033531188965_0.643692135810852_1.0081989765167236_0.6555182337760925,21.10950255393982,21.10950255393982
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,204,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,204,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0.6681886911392212_0.6617489457130432_1.0964409112930298_1.09855318069458_1.091239094734192_1.0642075538635254_0.6565925478935242_1.0969949960708618_1.3606555461883545_1.1039626598358154_1.0908589363098145_1.0933290719985962_1.093915581703186_1.0620818138122559_0.6437774300575256_1.0128073692321777_1.012913703918457_0.6466832160949707_1.2461789846420288_0.6440719962120056_1.0080550909042358_0.6557791829109192,0.6681886911392212_0.6617489457130432_1.0964409112930298_1.09855318069458_1.091239094734192_1.0642075538635254_0.6565925478935242_1.0969949960708618_1.3606555461883545_1.1039626598358154_1.0908589363098145_1.0933290719985962_1.093915581703186_1.0620818138122559_0.6437774300575256_1.0128073692321777_1.012913703918457_0.6466832160949707_1.2461789846420288_0.6440719962120056_1.0080550909042358_0.6557791829109192,21.10903650522232,21.10903650522232
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,204,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,204,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0.6681886911392212_0.6617489457130432_1.0964409112930298_1.09855318069458_1.091239094734192_1.0642075538635254_0.6565925478935242_1.0969949960708618_1.3606555461883545_1.1039626598358154_1.0908589363098145_1.0933290719985962_1.093915581703186_1.0620818138122559_0.6437774300575256_1.0128073692321777_1.012913703918457_0.6466832160949707_1.2461789846420288_0.6440719962120056_1.0080550909042358_0.6557791829109192,0.6681886911392212_0.6617489457130432_1.0964409112930298_1.09855318069458_1.091239094734192_1.0642075538635254_0.6565925478935242_1.0969949960708618_1.3606555461883545_1.1039626598358154_1.0908589363098145_1.0933290719985962_1.093915581703186_1.0620818138122559_0.6437774300575256_1.0128073692321777_1.012913703918457_0.6466832160949707_1.2461789846420288_0.6440719962120056_1.0080550909042358_0.6557791829109192,21.10903650522232,21.10903650522232
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,205,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,205,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0.6689165830612183_0.6617830395698547_1.0957627296447754_1.0999054908752441_1.0922372341156006_1.0604567527770996_0.6585327982902527_1.0970573425292969_1.361841082572937_1.1042213439941406_1.0905964374542236_1.0934182405471802_1.0934504270553589_1.0622754096984863_0.6444541215896606_1.012662649154663_1.0121800899505615_0.6464323401451111_1.2469693422317505_0.6439104080200195_1.0079526901245117_0.6558997631072998,0.6689165830612183_0.6617830395698547_1.0957627296447754_1.0999054908752441_1.0922372341156006_1.0604567527770996_0.6585327982902527_1.0970573425292969_1.361841082572937_1.1042213439941406_1.0905964374542236_1.0934182405471802_1.0934504270553589_1.0622754096984863_0.6444541215896606_1.012662649154663_1.0121800899505615_0.6464323401451111_1.2469693422317505_0.6439104080200195_1.0079526901245117_0.6558997631072998,21.110916316509247,21.110916316509247
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,205,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,205,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0.6689165830612183_0.6617830395698547_1.0957627296447754_1.0999054908752441_1.0922372341156006_1.0604567527770996_0.6585327982902527_1.0970573425292969_1.361841082572937_1.1042213439941406_1.0905964374542236_1.0934182405471802_1.0934504270553589_1.0622754096984863_0.6444541215896606_1.012662649154663_1.0121800899505615_0.6464323401451111_1.2469693422317505_0.6439104080200195_1.0079526901245117_0.6558997631072998,0.6689165830612183_0.6617830395698547_1.0957627296447754_1.0999054908752441_1.0922372341156006_1.0604567527770996_0.6585327982902527_1.0970573425292969_1.361841082572937_1.1042213439941406_1.0905964374542236_1.0934182405471802_1.0934504270553589_1.0622754096984863_0.6444541215896606_1.012662649154663_1.0121800899505615_0.6464323401451111_1.2469693422317505_0.6439104080200195_1.0079526901245117_0.6558997631072998,21.110916316509247,21.110916316509247
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,200,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,200,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0.6655325293540955_0.6581382155418396_1.0951019525527954_1.1049060821533203_1.0935248136520386_1.059080958366394_0.659001886844635_1.095629096031189_1.3588918447494507_1.0981662273406982_1.0906431674957275_1.093851923942566_1.0938912630081177_1.0612239837646484_0.6450011134147644_1.0130889415740967_1.012660264968872_0.6463940739631653_1.2472097873687744_0.6437574028968811_1.0076978206634521_0.6556573510169983,0.6655325293540955_0.6581382155418396_1.0951019525527954_1.1049060821533203_1.0935248136520386_1.059080958366394_0.659001886844635_1.095629096031189_1.3588918447494507_1.0981662273406982_1.0906431674957275_1.093851923942566_1.0938912630081177_1.0612239837646484_0.6450011134147644_1.0130889415740967_1.012660264968872_0.6463940739631653_1.2472097873687744_0.6437574028968811_1.0076978206634521_0.6556573510169983,21.09905070066452,21.09905070066452
233_344_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,202,233_344_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,202,0_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,1.0286433696746826_1.1117624044418335_1.065035104751587_0.6590399146080017_1.0988235473632812_1.3560432195663452_1.0992647409439087_1.0921306610107422_1.0937285423278809_1.0934596061706543_1.061812162399292_0.6445739269256592_1.0138802528381348_1.0122549533843994_0.6463242769241333_1.2464386224746704_0.6438174247741699_1.0079635381698608_0.6556933522224426,1.0286433696746826_1.1117624044418335_1.065035104751587_0.6590399146080017_1.0988235473632812_1.3560432195663452_1.0992647409439087_1.0921306610107422_1.0937285423278809_1.0934596061706543_1.061812162399292_0.6445739269256592_1.0138802528381348_1.0122549533843994_0.6463242769241333_1.2464386224746704_0.6438174247741699_1.0079635381698608_0.6556933522224426,18.63068962097168,18.63068962097168
233_344_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,204,233_344_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,204,0_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,1.0286493301391602_1.1122361421585083_1.0642075538635254_0.6565925478935242_1.0969949960708618_1.3606555461883545_1.1039626598358154_1.0908589363098145_1.0933290719985962_1.093915581703186_1.0620818138122559_0.6437774300575256_1.0128073692321777_1.012913703918457_0.6466832160949707_1.2461789846420288_0.6440719962120056_1.0080550909042358_0.6557791829109192,1.0286493301391602_1.1122361421585083_1.0642075538635254_0.6565925478935242_1.0969949960708618_1.3606555461883545_1.1039626598358154_1.0908589363098145_1.0933290719985962_1.093915581703186_1.0620818138122559_0.6437774300575256_1.0128073692321777_1.012913703918457_0.6466832160949707_1.2461789846420288_0.6440719962120056_1.0080550909042358_0.6557791829109192,18.633751153945923,18.633751153945923
233_344_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,204,233_344_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,204,0_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,1.0286493301391602_1.1122361421585083_1.0642075538635254_0.6565925478935242_1.0969949960708618_1.3606555461883545_1.1039626598358154_1.0908589363098145_1.0933290719985962_1.093915581703186_1.0620818138122559_0.6437774300575256_1.0128073692321777_1.012913703918457_0.6466832160949707_1.2461789846420288_0.6440719962120056_1.0080550909042358_0.6557791829109192,1.0286493301391602_1.1122361421585083_1.0642075538635254_0.6565925478935242_1.0969949960708618_1.3606555461883545_1.1039626598358154_1.0908589363098145_1.0933290719985962_1.093915581703186_1.0620818138122559_0.6437774300575256_1.0128073692321777_1.012913703918457_0.6466832160949707_1.2461789846420288_0.6440719962120056_1.0080550909042358_0.6557791829109192,18.633751153945923,18.633751153945923
233_344_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,200,233_344_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,200,0_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,1.0274379253387451_1.118939995765686_1.059080958366394_0.659001886844635_1.095629096031189_1.3588918447494507_1.0981662273406982_1.0906431674957275_1.093851923942566_1.0938912630081177_1.0612239837646484_0.6450011134147644_1.0130889415740967_1.012660264968872_0.6463940739631653_1.2472097873687744_0.6437574028968811_1.0076978206634521_0.6556573510169983,1.0274379253387451_1.118939995765686_1.059080958366394_0.659001886844635_1.095629096031189_1.3588918447494507_1.0981662273406982_1.0906431674957275_1.093851923942566_1.0938912630081177_1.0612239837646484_0.6450011134147644_1.0130889415740967_1.012660264968872_0.6463940739631653_1.2472097873687744_0.6437574028968811_1.0076978206634521_0.6556573510169983,18.628225028514862,18.628225028514862
